Sample ID,Bottle_ID,SiteName,map_code,Latitude,Longitude,State/Region,Sampler,Sample Date,NO3-N_µgL,NH4-N_µgL,TDN_µgL,PO4-P_µgL,SiO2_mgL,DOC_mgL,Approx. Air Temperature (°F),Water temperature (°F),,,,,,
20201210_MA_CH_07,CH402,Childs River - Site 7,MA_CH07,41.596144,-70.525195,Massachusetts,Woodwell,12/10/2020,1931,38,1935,0,0.5,1.2,,48.7,,,,,,
20201210_MA_CH_08,CH403,Childs River - Site 8,MA_CH08,41.591911,-70.524642,Massachusetts,Woodwell,12/10/2020,1704,35,1824,0,0.9,1.2,,42.8,,,,,,
20201210_MA_CH_09,CH404,Childs River - Site 9,MA_CH09,41.58921,-70.525225,Massachusetts,Woodwell,12/10/2020,1039,36,1058,11,1.9,1.0,,47.4,,,,,,
20201229_MA_CH_02,CH406,Childs River - Site 2,MA_CH02,41.605506,-70.522894,Massachusetts,Woodwell,12/29/2020,1547,138,1896,1,1.1,3.4,,38.4,,,,,,
20201220_MA_CH_04,CH407,Childs River - Site 4,MA_CH04,41.604921,-70.523065,Massachusetts,Woodwell,12/29/2020,1479,138,1703,1,1.0,2.9,,,,,,,,
20201220_MA_CH_05,CH408,Childs River - Site 5,MA_CH05,41.600114,-70.525084,Massachusetts,Woodwell,12/29/2020,1522,45,1594,0,0.6,1.5,,44.5,,,,,,
20201220_MA_CH_06,CH409,Childs River - Site 6,MA_CH06,41.597727,-70.525019,Massachusetts,Woodwell,12/29/2020,1877,36,1996,0,0.4,1.3,,47.2,,,,,,
20201220_MA_CH_07,CH410,Childs River - Site 7,MA_CH07,41.596144,-70.525195,Massachusetts,Woodwell,12/29/2020,1814,39,1942,0,0.6,1.3,,45.7,,,,,,
20201220_MA_CH_08,CH411,Childs River - Site 8,MA_CH08,41.591911,-70.524642,Massachusetts,Woodwell,12/29/2020,1649,45,1809,0,0.9,1.4,,42.3,,,,,,
20201220_MA_CH_09,CH412,Childs River - Site 9,MA_CH09,41.58921,-70.525225,Massachusetts,Woodwell,12/29/2020,1014,34,1050,8,2.2,0.9,,46.5,,,,,,
20210113_MA_CH_09,CH398,Childs River - Site 9,MA_CH09,41.58921,-70.525225,Massachusetts,Woodwell,1/13/2021,1034,46,1087,7,1.9,0.8,,45.6,,,,,,
20210114_MA_CH_04,CH393,Childs River - Site 4,MA_CH04,41.604921,-70.523065,Massachusetts,Woodwell,1/14/2021,1748,92,1985,2,1.0,3.1,,38.3,,,,,,
20210114_MA_CH_05,CH394,Childs River - Site 5,MA_CH05,41.600114,-70.525084,Massachusetts,Woodwell,1/14/2021,1622,26,1681,2,0.3,1.7,,43.2,,,,,,
20210114_MA_CH_06,CH395,Childs River - Site 6,MA_CH06,41.597727,-70.525019,Massachusetts,Woodwell,1/14/2021,1828,71,1959,2,0.4,2.3,,45.2,,,,,,
20210114_MA_CH_07,CH396,Childs River - Site 7,MA_CH07,41.596144,-70.525195,Massachusetts,Woodwell,1/14/2021,1866,17,1954,2,0.4,1.3,,45.6,,,,,,
20190501_MA_TB_01,TB25,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,5/1/2019,799,15,801,9,3.9,1.8,,50.8,,,,,,
20210114_MA_CH_08,CH397,Childs River - Site 8,MA_CH08,41.591911,-70.524642,Massachusetts,Woodwell,1/14/2021,1655,33,1701,2,0.8,1.3,,43.3,,,,,,
20210128_MA_CH_02,1091,Childs River - Site 2,MA_CH02,41.605506,-70.522894,Massachusetts,Woodwell,1/28/2021,1900,134,2159,2,0.8,2.2,,37.9,,,,,,
20210128_MA_CH_04,1092,Childs River - Site 4,MA_CH04,41.604921,-70.523065,Massachusetts,Woodwell,1/28/2021,1818,132,2139,2,0.8,2.1,,37.5,,,,,,
20210128_MA_CH_05,1093,Childs River - Site 5,MA_CH05,41.600114,-70.525084,Massachusetts,Woodwell,1/28/2021,1760,28,1801,1,0.3,1.8,,43,,,,,,
20210128_MA_CH_06,1094,Childs River - Site 6,MA_CH06,41.597727,-70.525019,Massachusetts,Woodwell,1/28/2021,1935,41,2001,1,0.2,1.3,,45.7,,,,,,
20210128_MA_CH_07,1095,Childs River - Site 7,MA_CH07,41.596144,-70.525195,Massachusetts,Woodwell,1/28/2021,1890,29,1934,1,0.2,1.0,,45.3,,,,,,
20210128_MA_CH_08,1096,Childs River - Site 8,MA_CH08,41.591911,-70.524642,Massachusetts,Woodwell,1/28/2021,1752,33,1839,2,0.6,1.8,,42.5,,,,,,
20210128_MA_CH_09,1097,Childs River - Site 9,MA_CH09,41.58921,-70.525225,Massachusetts,Woodwell,1/28/2021,829,155,958,1,2.2,1.0,,46,,,,,,
20210211_MA_CH_02,1099,Childs River - Site 2,MA_CH02,41.605506,-70.522894,Massachusetts,Woodwell,2/11/2021,2179,130,2401,2,0.6,2.5,,40.1,,,,,,
20210211_MA_CH_04,1270,Childs River - Site 4,MA_CH04,41.604921,-70.523065,Massachusetts,Woodwell,2/11/2021,2117,130,2361,1,0.6,2.6,,39.1,,,,,,
20210211_MA_CH_05,1271,Childs River - Site 5,MA_CH05,41.600114,-70.525084,Massachusetts,Woodwell,2/11/2021,1918,36,1978,1,0.2,1.3,,43.7,,,,,,
20210211_MA_CH_07,1272,Childs River - Site 7,MA_CH07,41.596144,-70.525195,Massachusetts,#REF!,2/11/2021,1946,33,2102,1,0.2,1.1,,46.7,,,,,,
20210217_MA_CH_09,CH425,Childs River - Site 9,MA_CH09,41.58921,-70.525225,Massachusetts,Woodwell,2/17/2021,1094,48,853,2,1.1,1.4,,44.5,,,,,,
20210224_MA_CH_09,CH426,Childs River - Site 9,MA_CH09,41.58921,-70.525225,Massachusetts,Woodwell,2/24/2021,1144,29,918,2,1.3,3.0,,46.4,,,,,,
20210226_MA_CH_02,1274,Childs River - Site 2,MA_CH02,41.605506,-70.522894,Massachusetts,#REF!,2/26/2021,2029,126,3533,3,0.7,2.3,,45,,,,,,
20210226_MA_CH_04,1275,Childs River - Site 4,MA_CH04,41.604921,-70.523065,Massachusetts,#REF!,2/26/2021,1983,140,2172,2,0.5,2.9,,44.7,,,,,,
20210226_MA_CH_05,1276,Childs River - Site 5,MA_CH05,41.600114,-70.525084,Massachusetts,#REF!,2/26/2021,2039,38,2241,1,0.1,1.5,,45,,,,,,
20210226_MA_CH_06,1277,Childs River - Site 6,MA_CH06,41.597727,-70.525019,Massachusetts,#REF!,2/26/2021,1988,34,2044,1,0.2,1.5,,48,,,,,,
20190417_MA_TB_01,TB24,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,4/17/2019,725,9,826,2,2.2,1.7,,52.3,,,,,,
20210226_MA_CH_07,1278,Childs River - Site 7,MA_CH07,41.596144,-70.525195,Massachusetts,#REF!,2/26/2021,1930,28,2008,1,0.2,1.5,,48,,,,,,
20210226_MA_CH_08,1279,Childs River - Site 8,MA_CH08,41.591911,-70.524642,Massachusetts,#REF!,2/26/2021,1953,39,2051,2,0.4,1.6,,47,,,,,,
20210317_MA_CH_09,CH422,Childs River - Site 9,MA_CH09,41.58921,-70.525225,Massachusetts,Woodwell,3/17/2021,1094,48,1125,2,1.1,1.1,,48.5,,,,,,
20210320_MA_CH_02,CH416,Childs River - Site 2,MA_CH02,41.605506,-70.522894,Massachusetts,Woodwell,3/20/2021,2175,88,2477,1,0.8,3.8,,38.2,,,,,,
20210320_MA_CH_04,CH417,Childs River - Site 4,MA_CH04,41.604921,-70.523065,Massachusetts,Woodwell,3/20/2021,2050,87,2180,1,0.7,2.8,,37.5,,,,,,
20210320_MA_CH_05,CH418,Childs River - Site 5,MA_CH05,41.600114,-70.525084,Massachusetts,Woodwell,3/20/2021,2246,26,2299,1,0.3,1.9,,40.8,,,,,,
20210320_MA_CH_06,CH419,Childs River - Site 6,MA_CH06,41.597727,-70.525019,Massachusetts,Woodwell,3/20/2021,2008,18,1996,1,0.4,1.8,,44.5,,,,,,
20210320_MA_CH_07,CH420,Childs River - Site 7,MA_CH07,41.596144,-70.525195,Massachusetts,Woodwell,3/20/2021,2178,11,1870,1,0.4,1.5,,42.3,,,,,,
20210320_MA_CH_08,CH421,Childs River - Site 8,MA_CH08,41.591911,-70.524642,Massachusetts,Woodwell,3/20/2021,1914,14,1824,1,0.7,1.6,,39.6,,,,,,
20210414_MA_CH_09,CH435,Childs River - Site 9,MA_CH09,41.58921,-70.525225,Massachusetts,Woodwell,4/14/2021,1163,37,1132,1,1.6,1.3,,49.9,,,,,,
20210418_MA_CH_01,CH427,Childs River - Site 1,MA_CH01,41.607222,-70.522752,Massachusetts,Woodwell,4/18/2021,571,6,685,2,0.3,2.9,,58.9,,,,,,
20210418_MA_CH_02,CH428,Childs River - Site 2,MA_CH02,41.605506,-70.522894,Massachusetts,Woodwell,4/18/2021,1715,40,1885,3,0.8,2.9,,58.6,,,,,,
20210418_MA_CH_03,CH429,Childs River - Site 3,MA_CH03,41.605535,-70.522666,Massachusetts,Woodwell,4/18/2021,66,22,339,2,0.4,8.4,,50,,,,,,
20210418_MA_CH_04,CH430,Childs River - Site 4,MA_CH04,41.604921,-70.523065,Massachusetts,Woodwell,4/18/2021,1608,44,1751,2,0.7,3.5,,57.9,,,,,,
20210418_MA_CH_05,CH431,Childs River - Site 5,MA_CH05,41.600114,-70.525084,Massachusetts,Woodwell,4/18/2021,2077,11,2175,3,0.4,2.1,,55.4,,,,,,
20210418_MA_CH_06,CH432,Childs River - Site 6,MA_CH06,41.597727,-70.525019,Massachusetts,Woodwell,4/18/2021,1853,8,1904,2,0.3,2.2,,56.8,,,,,,
20210418_MA_CH_07,CH433,Childs River - Site 7,MA_CH07,41.596144,-70.525195,Massachusetts,Woodwell,4/18/2021,1755,4,1773,2,0.4,2.1,,57.5,,,,,,
20210418_MA_CH_08,CH434,Childs River - Site 8,MA_CH08,41.591911,-70.524642,Massachusetts,Woodwell,4/18/2021,1712,7,1717,2,0.7,2.0,,59.5,,,,,,
20190403_MA_TB_01,TB23,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,4/3/2019,675,15,738,2,1.4,2.9,,48.1,,,,,,
20210502_MA_CH_01,CH438,Childs River - Site 1,MA_CH01,41.607222,-70.522752,Massachusetts,Woodwell,5/2/2021,609,9,986,2,0.9,3.9,,62.6,,,,,,
20210502_MA_CH_02,CH439,Childs River - Site 2,MA_CH02,41.605506,-70.522894,Massachusetts,Woodwell,5/2/2021,1878,116,2031,2,1.1,2.6,,63.3,,,,,,
20210502_MA_CH_03,CH440,Childs River - Site 3,MA_CH03,41.605535,-70.522666,Massachusetts,Woodwell,5/2/2021,239,22,432,1,0.6,5.1,,53.1,,,,,,
20210502_MA_CH_04,CH441,Childs River - Site 4,MA_CH04,41.604921,-70.523065,Massachusetts,Woodwell,5/2/2021,1774,123,1887,2,1.3,2.5,,63.4,,,,,,
20210502_MA_CH_05,CH442,Childs River - Site 5,MA_CH05,41.600114,-70.525084,Massachusetts,Woodwell,5/2/2021,2101,25,2210,1,0.6,1.7,,57,,,,,,
20210502_MA_CH_06,CH443,Childs River - Site 6,MA_CH06,41.597727,-70.525019,Massachusetts,Woodwell,5/2/2021,1927,13,1940,1,0.5,1.6,,57.6,,,,,,
20210502_MA_CH_07,CH444,Childs River - Site 7,MA_CH07,41.596144,-70.525195,Massachusetts,Woodwell,5/2/2021,1814,12,1948,1,0.6,1.7,,60,,,,,,
20210502_MA_CH_08,CH445,Childs River - Site 8,MA_CH08,41.591911,-70.524642,Massachusetts,Woodwell,5/2/2021,1752,19,1858,1,1.1,1.8,,60.8,,,,,,
20210505_MA_CH_09,CH446,Childs River - Site 9,MA_CH09,41.58921,-70.525225,Massachusetts,Woodwell,5/5/2021,1067,24,1087,2,1.7,1.5,,51.4,,,,,,
20190320_MA_TB_01,TB22,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,3/20/2019,773,29,766,3,2.0,2.2,,47.6,,,,,,
20190306_MA_TB_01,TB21,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,3/6/2019,817,17,892,3,1.3,1.5,,45.4,,,,,,
20190220_MA_TB_01,TB20,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,2/20/2019,891,16,849,3,2.3,1.4,,45.7,,,,,,
20190206_MA_TB_01,TB19,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,2/6/2019,796,1,849,3,1.2,2.6,,47.7,,,,,,
20190123_MA_TB_01,TB18,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,1/23/2019,787,22,880,3,1.4,1.5,,47.5,,,,,,
20190109_MA_TB_01,TB17,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,1/9/2019,766,2,815,4,1.7,1.6,,48.8,,,,,,
20181219_MA_TB_01,TB16,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,12/19/2018,782,27,988,6,1.7,1.4,,46.3,,,,,,
20181205_MA_TB_01,TB15,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,12/5/2018,845,4,836,4,1.9,1.7,,47.4,,,,,,
20181121_MA_TB_01,TB14,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,11/21/2018,827,36,802,12,2.5,1.9,,49.6,,,,,,
20181107_MA_TB_01,TB13,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,11/7/2018,778,39,771,15,2.0,2.5,,52.2,,,,,,
20181024_MA_TB_01,TB12,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,10/24/2018,774,46,770,13,2.6,1.2,,50.8,,,,,,
20180927_MA_TB_01,TB11,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,9/27/2018,662,23,762,12,0.8,2.0,,55,,,,,,
20180919_MA_TB_01,TB10,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,9/19/2018,667,30,780,12,0.6,1.2,,54.9,,,,,,
20180912_MA_TB_01,TB09,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,9/12/2018,726,47,0,5,1.7,,,54.6,,,,,,
20180905_MA_TB_01,TB08,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,9/5/2018,,,757,,,1.4,,55.8,,,,,,
20180829_MA_TB_01,TB07,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,8/29/2018,,,744,,,1.4,,58.6,,,,,,
20180822_MA_TB_01,TB06,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,8/22/2018,,,792,,,1.6,,55.8,,,,,,
20180815_MA_TB_01,TB05,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,8/15/2018,750,20,773,3,0.9,2.2,,58.2,,,,,,
20180808_MA_TB_01,TB04,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,8/8/2018,714,19,740,3,2.1,2.0,,60.6,,,,,,
20180803_MA_TB_01,TB03,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,8/3/2018,727,22,740,2,2.5,2.0,,58.6,,,,,,
20180725_MA_TB_01,TB02,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,7/25/2018,738,8,750,0,2.8,2.0,,57.4,,,,,,
20180718_MA_TB_01,TB01,Trout Brook at Fall,MA_TB01,41.621483,-70.628517,Massachusetts,Rob Stenson,7/18/2018,762,32,776,5,3.3,2.2,,55.1,,,,,,
,467,,,,,Washington,Jeremy Harrison,,703,12,691,24,23.7,1.4,,,,,,,,
,1463,,,,,Utah,Kyle Toyama,,34,13,161,69,5.2,3.0,,,,,,,,
,1434,,,,,Utah,Matt McCarty,,92,46,261,2,6.0,2.3,,,,,,,,
,1439,,,,,Utah,Matt McCarty,,86,12,177,3,6.6,2.8,,,,,,,,
,1509,,,,,California,Envirolution Club,,0,7,75,9,12.0,1.0,,,,,,,,
,2443,,,,,California,Envirolution Club,,7,7,88,12,13.9,1.0,,,,,,,,
,2444,,,,,California,Envirolution Club,,0,36,252,14,13.6,2.3,,,,,,,,
,364,,,,,Washington,Skyla Tomine,,2291,10,2623,11,11.2,9.9,,,,,,,,
,368,,,,,Washington,Skyla Tomine,,297,19,516,30,32.5,5.5,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
